bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
1046541,2,-2,0,0,0,0,0
1048650,3,-4,5,2,-4,0,0
1049317,1,-2,-1,0,0,0,0
1048654,2,-2,-1,2,-2,0,0
1050502,3,-2,4,2,-2,0,0
1050500,4,-4,-3,0,0,1,-1
1050501,3,-3,2,1,-2,0,0
1050461,3,-3,-2,0,0,0,0
1047520,2,-2,0,0,0,0,0
1047522,1,-1,0,1,-1,0,0
1047529,3,-2,1,0,0,0,0
1046964,3,-3,-1,3,-3,0,0
1050660,2,-1,2,2,-1,0,0
1050645,3,-3,5,3,-1,0,0
1050644,2,-2,-1,2,-2,0,0
1049777,1,-2,-1,0,0,0,0
1049957,3,-4,-2,0,0,0,0
1049893,3,-2,2,3,-2,0,0
1050185,1,-2,-1,0,0,0,0
1046860,1,-1,0,0,0,0,0
1050009,3,-2,1,0,0,0,0
1050160,2,-2,0,0,0,0,0
1048375,2,-2,-1,2,-2,0,0
1047355,3,-3,-1,3,-3,0,0
1047354,4,-3,6,3,-3,0,0
1050003,1,-2,-2,0,0,0,0
1050001,1,-1,0,0,0,0,0
1050000,2,-2,-1,0,0,0,0
1047297,2,-1,2,2,-1,0,0
1047595,2,-3,-14,0,0,1,-1
1047594,3,-3,6,3,-3,2,-2
1046693,3,-4,0,0,0,1,-2
1047592,3,-4,1,3,-2,0,0
1048271,1,-2,-1,1,-2,0,0
1048277,1,-1,0,0,0,0,0
1047792,3,-2,0,0,0,0,0
1047791,3,-4,-4,3,-4,0,0
1048876,2,-2,2,0,0,2,-2
1048874,2,-2,2,0,0,0,0
1046816,3,-2,2,0,0,0,0
1046814,2,-3,-2,2,-2,0,0
1047182,2,-2,0,0,0,0,0
1047180,2,-2,0,2,-2,0,0
1049450,3,-2,-2,2,-2,1,-1
1046549,1,-3,-3,1,-1,0,0
1047188,1,-2,-1,1,-2,0,0
1049436,3,-2,4,2,-1,0,0
1048579,3,-4,-4,2,-4,0,0
1046468,1,-3,-2,1,-3,0,0
1048595,2,-3,1,0,0,0,0
1047603,3,-4,-35,3,-4,1,-2
1046301,1,-1,0,0,0,0,0
1048984,3,-2,3,0,0,1,-1
1049052,2,-2,1,0,0,0,0
1049050,1,-1,0,1,-1,0,0
1049051,2,-2,-4,1,-1,0,0
1049354,2,-2,-1,2,-1,0,0
1047702,1,-1,0,1,-1,0,0
1050175,4,-3,4,2,-1,0,0
1047707,2,-2,2,0,0,0,0
1048050,4,-2,4,0,0,0,0
1047277,3,-4,-4,2,-3,0,0
1048110,2,-4,-3,2,-2,0,0
1049583,3,-4,-5,0,0,0,0
1047177,3,-4,8,3,-3,2,-1
1047176,2,-3,2,2,-2,0,0
1047175,3,-2,3,0,0,0,0
1046921,1,-1,0,0,0,0,0
1050238,3,-3,-1,0,0,0,0
1046929,1,-1,0,0,0,0,0
1050546,3,-4,4,3,-2,0,0
1047639,3,-3,-3,2,-2,1,-1
1050433,1,-2,-1,0,0,0,0
1050439,2,-2,1,0,0,0,0
1050128,3,-3,0,0,0,0,0
1049839,2,-2,-1,0,0,0,0
1048239,1,-2,-2,1,-2,0,0
1050122,3,-4,-18,2,-2,0,0
1050123,2,-3,0,0,0,0,0
1050124,2,-2,1,2,-2,0,0
1048230,2,-2,0,1,-2,0,0
1050127,2,-2,0,0,0,0,0
1049997,1,-1,0,0,0,0,0
1046282,3,-4,4,3,-1,0,0
1046784,2,-2,0,1,-2,0,0
1050582,1,-3,-2,1,-3,0,0
1048241,1,-2,-1,1,-2,0,0
1046421,3,-4,-2,1,-1,0,0
1050580,2,-4,0,0,0,0,0
1046425,1,-1,0,1,-1,0,0
1050447,3,-3,-9,3,-3,0,0
1046428,1,-2,-1,0,0,0,0
1046582,1,-1,0,1,-1,0,0
1046585,3,-3,2,3,-3,0,0
1048731,1,-1,0,0,0,0,0
1048732,1,-1,0,0,0,0,0
1048733,1,-1,0,0,0,0,0
1046394,3,-2,1,0,0,1,-2
1047307,3,-3,0,0,0,0,0
1047301,3,-2,1,1,-2,0,0
1047303,3,-3,0,2,-3,0,0
1047121,1,-4,-4,0,0,0,0
1047123,2,-2,0,0,0,0,0
1047076,3,-5,-11,3,-2,0,0
1049781,1,-1,0,0,0,0,0
1048017,2,-2,-2,1,-1,1,-1
1048011,2,-4,-23,0,0,1,-2
1046452,2,-2,-7,1,-2,0,0
1048013,1,-1,0,1,-1,0,0
1049012,3,-2,-2,0,0,0,0
1049545,3,-3,-1,3,-3,0,0
1049010,1,-1,0,0,0,0,0
1048780,2,-2,0,2,-2,0,0
1048838,2,-4,-8,2,-4,1,-1
1048695,2,-3,-4,2,-3,0,0
1050372,1,-2,-1,0,0,0,0
1050376,4,-4,2,4,-3,0,0
1046732,2,-2,1,2,-2,0,0
1049302,3,-4,-4,0,0,1,-2
1049303,1,-2,-1,1,-2,0,0
1047777,1,-2,-2,1,-2,0,0
1047778,1,-1,0,1,-1,0,0
1049263,3,-2,4,3,-2,0,0
1049309,2,-3,0,2,-3,0,0
1047124,3,-4,-17,0,0,0,0
1047120,2,-4,-4,0,0,0,0
1048164,3,-4,-7,3,-4,0,0
1049068,4,-2,1,0,0,0,0
1048642,2,-2,-3,0,0,0,0
1048643,2,-2,-5,0,0,0,0
1049285,3,-2,-7,2,-2,0,0
1049281,1,-4,-5,1,-4,0,0
1050471,1,-1,0,1,-1,0,0
1049289,2,-3,-9,0,0,0,0
1047173,3,-2,1,1,-1,0,0
1049161,1,-1,0,0,0,0,0
1050278,2,-3,0,2,-2,0,0
1049768,2,-3,0,2,-3,0,0
1049007,2,-2,0,0,0,0,0
1049006,2,-2,2,1,-1,1,-2
1046893,3,-3,0,1,-1,0,0
1046892,3,-4,1,3,-4,0,0
1047340,3,-2,-1,0,0,3,-1
1049840,3,-2,8,0,0,0,0
1047346,2,-3,2,2,-2,0,0
1048261,3,-3,-4,2,-1,0,0
1050159,3,-3,-2,1,-1,1,-1
1047586,4,-4,-1,2,-3,1,-1
1050604,2,-3,-8,2,-3,0,0
1047588,3,-4,1,2,-3,1,-3
1046292,3,-2,1,0,0,0,0
1046297,3,-2,7,3,-2,1,-1
1050083,1,-2,-3,0,0,0,0
1050081,2,-1,1,2,-1,0,0
1050080,3,-3,-1,0,0,0,0
1050085,2,-1,3,0,0,0,0
1050258,3,-4,-8,1,-1,0,0
1047781,1,-2,-1,1,-2,0,0
1047782,1,-1,0,1,-1,0,0
1047828,2,-2,1,1,-1,0,0
1046550,1,-3,-5,1,-2,0,0
1046803,3,-4,1,2,-2,0,0
1048198,3,-3,-4,0,0,1,-1
1047823,3,-3,2,1,-1,0,0
1047824,2,-1,1,2,-1,0,0
1048926,1,-3,-3,0,0,0,0
1047214,3,-2,0,1,-2,0,0
1050493,2,-2,4,1,-1,0,0
1048468,3,-4,3,3,-3,0,0
1050498,3,-2,6,0,0,0,0
1046416,3,-3,2,0,0,0,0
1048293,1,-1,0,1,-1,0,0
1048743,2,-2,2,0,0,0,0
1048745,3,-2,5,0,0,0,0
1048747,3,-4,-10,0,0,0,0
1048993,2,-3,-9,2,-2,0,0
1047738,3,-3,8,0,0,0,0
1046525,2,-4,-4,0,0,0,0
1049020,3,-2,6,1,-2,2,-1
1049434,1,-1,0,0,0,0,0
1049029,3,-1,2,0,0,0,0
1048687,1,-2,-1,0,0,0,0
1046529,2,-3,-10,1,-2,0,0
1048905,3,-2,1,0,0,0,0
1048046,1,-4,-4,0,0,0,0
1047248,3,-2,3,0,0,0,0
1048044,4,-4,-7,0,0,0,0
1048517,1,-2,-1,0,0,0,0
1048511,3,-2,4,0,0,0,0
1048513,3,-3,7,3,-2,1,-1
1046930,2,-2,-3,2,-1,0,0
1049938,1,-1,0,0,0,0,0
1050638,3,-3,-6,0,0,1,-1
1050202,2,-2,0,0,0,0,0
1047600,3,-2,2,0,0,1,-2
1049234,2,-2,-4,0,0,0,0
1050060,1,-2,-1,0,0,0,0
1047010,2,-2,1,0,0,0,0
1049484,1,-2,-1,0,0,0,0
1049488,1,-2,-1,1,-2,0,0
1050337,2,-2,-2,2,-2,1,-1
1049727,2,-3,-2,2,-3,0,0
1050442,1,-1,0,0,0,0,0
1050440,2,-1,1,0,0,0,0
1049801,3,-4,-3,2,-1,0,0
1050445,2,-2,1,0,0,0,0
1049809,2,-3,-1,0,0,0,0
1046672,1,-2,-2,0,0,0,0
1046984,1,-1,0,0,0,0,0
1047428,2,-2,0,2,-2,0,0
1047548,1,-3,-2,1,-1,0,0
1050291,1,-1,0,0,0,0,0
1046790,2,-2,-2,0,0,0,0
1046597,2,-2,-2,0,0,0,0
1046595,3,-1,2,3,-1,0,0
1046592,3,-2,0,1,-2,0,0
1046848,2,-2,-2,0,0,0,0
1047483,2,-4,-6,2,-4,0,0
1050063,3,-3,-2,3,-2,0,0
1048099,3,-3,1,2,-1,1,-1
1050064,2,-4,-3,2,-4,0,0
1046841,2,-4,-12,0,0,0,0
1048097,1,-2,-1,1,-2,0,0
1050599,2,-1,1,0,0,0,0
1050598,2,-2,-1,2,-2,0,0
1047332,1,-1,0,0,0,0,0
1048252,1,-4,-3,1,-4,0,0
1048250,3,-2,3,1,-1,0,0
1048899,4,-3,3,1,-2,0,0
1048952,1,-2,-3,0,0,0,0
1048699,3,-3,-4,3,-3,0,0
1049478,2,-2,-1,2,-2,0,0
1048702,1,-2,-1,1,-2,0,0
1047205,1,-1,0,1,-1,0,0
1047204,1,-2,-1,1,-1,0,0
1048555,1,-1,0,0,0,0,0
1048558,3,-3,7,3,-1,0,0
1046561,1,-2,-1,0,0,0,0
1048793,3,-4,-3,3,-2,1,-1
1048799,1,-3,-2,1,-3,0,0
1046332,2,-1,1,0,0,0,0
1048414,1,-2,-1,0,0,0,0
1050610,1,-2,-1,1,-2,0,0
1049684,2,-3,-2,0,0,0,0
1047886,3,-1,3,2,-1,0,0
1049370,1,-2,-1,0,0,0,0
1048671,1,-3,-2,1,-3,0,0
1047766,2,-2,0,0,0,0,0
1047765,3,-3,-2,0,0,0,0
1049275,2,-2,-6,2,-2,0,0
1048178,2,-2,1,2,-1,0,0
1048070,2,-2,2,2,-1,0,0
1049075,4,-2,5,0,0,0,0
1048173,2,-2,-3,0,0,0,0
1050560,1,-3,-3,1,-1,0,0
1049296,3,-3,7,0,0,0,0
1049290,3,-4,3,0,0,1,-1
1049291,3,-3,-4,3,-3,0,0
1050566,3,-3,-2,0,0,0,0
1049299,4,-4,-17,1,-2,0,0
1050649,2,-3,-1,0,0,0,0
1047509,3,-3,6,3,-2,0,0
1050640,3,-2,-2,1,-1,0,0
1046945,3,-2,-1,0,0,0,0
1047507,1,-1,0,0,0,0,0
1047267,3,-4,2,3,-4,0,0
1049199,2,-3,1,2,-3,0,0
1049195,3,-4,-36,2,-1,2,-2
1046751,2,-2,1,1,-1,0,0
1049835,3,-4,-4,3,-4,0,0
1049598,2,-3,2,0,0,0,0
1050360,3,-3,-4,3,-3,2,-2
1049758,2,-1,2,2,-1,0,0
1050247,3,-3,6,2,-1,0,0
1046491,2,-1,2,0,0,0,0
1050026,2,-2,-2,0,0,0,0
1046498,1,-2,-2,0,0,0,0
1050029,1,-2,-1,1,-2,0,0
1047945,1,-2,-1,1,-1,0,0
1046286,3,-1,2,1,-1,0,0
1047477,3,-4,-1,3,-3,0,0
1047474,3,-1,2,3,-1,0,0
1047472,3,-2,2,2,-2,1,-1
1048102,1,-1,0,1,-1,0,0
1048356,1,-2,-1,0,0,0,0
1050412,2,-3,-1,0,0,0,0
1049998,1,-1,0,0,0,0,0
1047571,2,-2,4,0,0,0,0
1049105,3,-4,-4,0,0,0,0
1049106,3,-3,-3,1,-3,0,0
1050094,2,-3,-1,0,0,0,0
1050095,1,-3,-4,0,0,0,0
1050096,2,-2,0,0,0,0,0
1049103,3,-3,-3,0,0,0,0
1050099,1,-1,0,0,0,0,0
1048104,3,-2,1,2,-2,0,0
1049109,3,-2,3,0,0,0,0
1047831,3,-3,-1,3,-2,1,-1
1046837,3,-2,-156,2,-1,0,0
1046839,1,-1,0,0,0,0,0
1048754,2,-2,-1,0,0,0,0
1048755,3,-2,3,0,0,0,0
1048752,3,-3,-14,0,0,0,0
1048323,3,-3,1,0,0,0,0
1046305,2,-3,24,0,0,0,0
1049501,3,-3,-6,0,0,1,-2
1048280,1,-2,-1,1,-2,0,0
1047487,3,-2,6,2,-1,0,0
1047486,3,-3,3,0,0,0,0
1047391,2,-3,-3,2,-3,0,0
1046782,2,-1,2,0,0,0,0
1046534,2,-2,2,2,-1,0,0
1048133,3,-2,14,0,0,0,0
1048131,3,-4,-16,3,-4,0,0
1048137,2,-2,0,0,0,1,-1
1046533,3,-1,4,3,-1,0,0
1047395,3,-3,-4,2,-2,2,-2
1047393,3,-2,3,0,0,0,0
1048916,2,-1,1,0,0,0,0
1050398,2,-2,0,0,0,0,0
1047257,1,-1,0,0,0,0,0
1047398,2,-1,1,2,-1,0,0
1052099,2,-2,0,1,-2,0,0
1052093,3,-4,-2,3,-4,0,0
1052090,2,-3,-7,1,-2,0,0
1052096,3,-4,-2,3,-4,0,0
1050814,2,-3,-3,0,0,0,0
1050815,3,-3,3,2,-1,1,-1
1050816,3,-2,7,0,0,0,0
1053250,1,-1,0,1,-1,0,0
1051636,3,-3,-1,2,-2,1,-1
1054516,2,-2,-3,0,0,0,0
1051224,3,-4,-8,3,-4,1,-1
1054510,2,-2,2,0,0,0,0
1053311,2,-2,0,0,0,0,0
1054959,3,-3,11,3,-3,0,0
1052383,3,-3,3,1,-1,0,0
1052380,2,-3,-2,0,0,0,0
1054951,2,-2,-2,0,0,0,0
1052388,2,-1,1,0,0,0,0
1052389,2,-2,0,2,-2,0,0
1051822,3,-3,16,0,0,1,-1
1050691,4,-3,10,0,0,0,0
1051980,2,-3,-2,0,0,0,0
1051982,3,-2,2,0,0,0,0
1051985,2,-2,1,1,-1,0,0
1055113,2,-2,1,0,0,1,-1
1053413,3,-4,6,3,-4,0,0
1054581,1,-3,-3,0,0,0,0
1053415,2,-1,2,0,0,0,0
1052227,2,-4,-130,0,0,0,0
1054584,2,-2,0,2,-1,0,0
1054460,2,-3,9,0,0,0,0
1055022,2,-2,0,0,0,0,0
1050774,3,-4,7,3,-2,0,0
1053008,2,-2,-2,1,-2,0,0
1050770,3,-3,-1,3,-2,0,0
1054789,2,-2,2,0,0,0,0
1053007,3,-2,1,2,-2,0,0
1054829,2,-1,1,0,0,0,0
1054828,2,-2,0,0,0,0,0
1054824,3,-3,0,3,-3,0,0
1054811,2,-1,1,1,-1,0,0
1052074,3,-3,1,3,-3,0,0
1051855,3,-2,2,1,-2,0,0
1052378,3,-2,0,3,-1,0,0
1051633,3,-4,-17,0,0,1,-1
1055369,3,-3,-10,1,-2,0,0
1051858,2,-4,-2,1,-3,2,-2
1055163,2,-2,-2,0,0,0,0
1055206,3,-2,1,0,0,0,0
1055204,3,-4,-9,3,-4,0,0
1054512,2,-3,-2,2,-1,0,0
1055203,3,-2,1,0,0,0,0
1053176,2,-5,-2,0,0,0,0
1053173,2,-2,7,2,-2,0,0
1053674,1,-3,-3,1,-2,0,0
1053676,3,-2,1,3,-1,0,0
1053914,3,-4,0,0,0,0,0
1054735,2,-4,-5,2,-4,0,0
1054733,3,-2,-1,0,0,0,0
1053078,2,-2,2,2,-2,0,0
1053074,2,-3,-2,0,0,0,0
1054739,3,-3,-2,3,-2,0,0
1053072,1,-1,0,1,-1,0,0
1053071,1,-3,-3,1,-3,0,0
1053070,2,-2,1,2,-2,0,0
1053982,1,-2,-1,1,-1,0,0
1052205,3,-2,4,0,0,0,0
1053986,2,-2,-4,2,-2,0,0
1053989,2,-2,-1,0,0,0,0
1054241,2,-2,-2,0,0,0,0
1054243,2,-3,0,2,-3,0,0
1054161,3,-2,2,1,-1,0,0
1054166,2,-2,0,0,0,0,0
1052610,3,-3,-18,2,-2,0,0
1053357,2,-2,2,0,0,0,0
1052758,1,-1,0,0,0,0,0
1052751,2,-2,-1,0,0,0,0
1052750,3,-3,3,2,-1,0,0
1055060,1,-3,-3,0,0,1,-3
1053215,1,-1,0,1,-1,0,0
1052756,1,-3,-2,0,0,0,0
1054601,2,-2,0,0,0,0,0
1054600,3,-2,3,0,0,0,0
1053188,2,-2,-2,2,-2,0,0
1053182,2,-2,-1,0,0,0,0
1051128,2,-2,0,2,-2,0,0
1053186,2,-3,1,0,0,0,0
1054014,2,-1,2,2,-1,0,0
1052857,3,-3,-3,3,-3,0,0
1052855,1,-1,0,0,0,0,0
1054010,3,-2,1,0,0,0,0
1052850,2,-1,1,0,0,0,0
1052535,1,-1,0,0,0,0,0
1052534,3,-3,3,0,0,1,-1
1052536,2,-2,0,0,0,0,0
1052530,1,-2,-1,1,-2,0,0
1052924,3,-4,-12,3,-4,0,0
1052923,2,-3,-7,2,-3,0,0
1051122,1,-1,0,0,0,0,0
1053454,3,-3,-2,2,-3,0,0
1053325,2,-1,5,0,0,0,0
1053456,2,-4,-4,2,-4,0,0
1054541,2,-2,-2,0,0,0,0
1054425,2,-3,2,0,0,0,0
1054426,2,-2,-6,0,0,0,0
1053458,1,-2,-2,1,-2,0,0
1053692,3,-4,-6,2,-2,3,-2
1055019,3,-2,2,1,-2,0,0
1055018,3,-2,4,2,-2,0,0
1055011,2,-2,1,0,0,0,0
1055286,1,-1,0,1,-1,0,0
1054906,3,-3,8,3,-3,0,0
1054905,2,-2,1,0,0,0,0
1054901,2,-3,0,1,-1,0,0
1054908,2,-1,1,0,0,0,0
1052409,2,-2,0,0,0,0,0
1054338,2,-2,1,2,-2,0,0
1054330,3,-3,7,3,-3,0,0
1052033,3,-3,-1,0,0,0,0
1054334,2,-2,-1,0,0,0,0
1053603,1,-1,0,1,-1,0,0
1053658,2,-1,1,0,0,0,0
1053035,2,-2,-3,0,0,0,0
1053130,3,-3,0,0,0,0,0
1053973,3,-4,-6,0,0,0,0
1052325,3,-3,-4,0,0,0,0
1052248,2,-1,1,0,0,0,0
1054340,2,-1,1,0,0,0,0
1052240,3,-4,-6,3,-1,0,0
1052246,2,-2,-1,2,-1,0,0
1055337,3,-4,-6,3,-1,0,0
1055333,3,-3,2,0,0,0,0
1055239,3,-2,0,0,0,1,-1
1055238,3,-3,-3,2,-3,0,0
1051109,3,-3,-2,1,-1,0,0
1051531,2,-4,-4,0,0,0,0
1053965,3,-2,1,1,-2,0,0
1053788,3,-2,7,0,0,0,0
1053620,1,-1,0,1,-1,0,0
1053621,2,-1,2,2,-1,0,0
1053969,2,-2,-2,0,0,0,0
1051102,2,-1,1,0,0,0,0
1053783,3,-3,-5,0,0,1,-1
1054646,3,-4,-2,2,-3,0,0
1053140,2,-3,-1,2,-3,0,0
1054882,4,-4,-8,2,-1,0,0
1054889,2,-1,3,0,0,0,0
1054058,2,-2,2,0,0,0,0
1054110,2,-4,-5,1,-4,0,0
1052813,1,-2,-1,0,0,0,0
1054054,2,-2,2,0,0,0,0
1051216,3,-4,1,0,0,2,-1
1051746,3,-3,-4,0,0,0,0
1052147,3,-4,-5,2,-3,0,0
1050947,4,-4,16,1,-2,0,0
1050944,3,-4,0,2,-3,0,0
1053247,2,-2,0,1,-2,0,0
1053240,2,-2,0,0,0,0,0
1053492,1,-1,0,1,-1,0,0
1053248,2,-1,2,2,-1,0,0
1051190,3,-2,7,3,-2,0,0
1055114,3,-3,-4,2,-3,0,0
1053398,3,-3,0,2,-2,0,0
1052915,2,-3,-1,1,-1,0,0
1051995,2,-3,-19,1,-2,0,0
1052913,2,-2,0,1,-1,0,0
1052910,1,-2,-1,1,-1,0,0
1051999,3,-1,2,0,0,0,0
1053565,2,-3,2,2,-2,2,-1
1054474,1,-1,0,0,0,0,0
1055285,2,-2,3,0,0,0,0
1053563,3,-3,-2,0,0,0,0
1055281,3,-3,-4,2,-2,0,0
1050667,3,-3,-8,0,0,2,-2
1052122,3,-4,-1,2,-2,0,0
1053766,2,-3,-7,0,0,0,0
1053765,1,-2,-1,1,-1,0,0
1053764,1,-1,0,0,0,0,0
1053407,2,-2,0,0,0,0,0
1054572,3,-3,-2,0,0,0,0
1054835,2,-3,-6,2,-3,0,0
1054703,1,-1,0,0,0,0,0
1054831,2,-2,1,2,-2,0,0
1054838,3,-3,-2,3,-3,0,0
1054839,2,-3,4,0,0,0,0
1052286,2,-2,0,2,-2,0,0
1053135,1,-2,-1,0,0,1,-2
1054933,3,-4,0,0,0,0,0
1054931,3,-2,2,0,0,0,0
1051847,3,-2,0,0,0,1,-1
1051842,3,-3,-13,3,-3,0,0
1055378,4,-4,1,0,0,0,0
1055279,3,-2,9,0,0,0,0
1055278,2,-5,-6,0,0,0,0
1053103,3,-4,-3,3,-4,2,-1
1050713,1,-3,-2,0,0,0,0
1053069,1,-1,0,1,-1,0,0
1053067,3,-2,5,0,0,0,0
1053061,1,-1,0,0,0,0,0
1054154,3,-3,0,0,0,0,0
1053992,3,-2,7,0,0,0,0
1054099,2,-3,-3,0,0,1,-1
1054153,1,-1,0,0,0,0,0
1052213,2,-1,1,0,0,0,0
1053998,1,-1,0,1,-1,0,0
1053999,3,-4,-6,3,-4,2,-2
1054159,3,-4,-1,0,0,0,0
1055306,3,-3,-2,2,-2,0,0
1054394,2,-4,-1,0,0,0,0
1055308,2,-2,-6,1,-2,0,0
1052744,1,-1,0,1,-1,0,0
1051666,2,-3,2,0,0,0,0
1051667,2,-4,-21,0,0,0,0
1051668,2,-3,-1,0,0,0,0
1051669,1,-2,-2,0,0,0,0
1052626,3,-3,-2,1,-2,0,0
1053617,2,-1,1,2,-1,0,0
1053616,1,-1,0,1,-1,0,0
1051097,1,-2,-2,0,0,0,0
1053611,1,-1,0,1,-1,0,0
1054756,3,-4,-3,3,-2,0,0
1054755,4,-3,8,0,0,0,0
1054753,2,-2,-1,0,0,0,0
1053190,2,-2,-1,1,-2,0,0
1054759,3,-4,-1,2,-4,0,0
1053924,3,-3,-1,3,-2,0,0
1054023,2,-3,-3,2,-3,0,0
1053920,2,-2,0,1,-1,0,0
1052042,2,-2,1,2,-2,0,0
1051147,2,-3,-2,1,-1,0,0
1051146,4,-3,-9,3,-2,0,0
1051141,2,-1,1,0,0,0,0
1051140,2,-2,-1,0,0,0,0
1051142,2,-1,1,0,0,0,0
1051892,1,-2,-1,1,-2,0,0
1055032,3,-4,6,2,-3,0,0
1052526,3,-3,-2,3,-3,0,0
1052779,2,-3,-1,2,-2,1,-1
1052529,2,-2,2,2,-2,0,0
1054208,2,-3,0,2,-3,0,0
1052139,3,-4,3,3,-4,0,0
1050877,2,-3,3,2,-3,0,0
1054438,2,-2,1,0,0,0,0
1053447,2,-3,-2,0,0,2,-2
1054538,2,-4,-6,2,-4,0,0
1052740,2,-3,-1,1,-1,0,0
1053682,1,-2,-3,0,0,0,0
1053683,2,-2,-1,0,0,0,0
1055004,3,-4,-4,3,-3,1,-2
1055001,1,-1,0,1,-1,0,0
1053725,3,-4,-6,2,-4,2,-1
1054972,3,-3,-14,1,-1,2,-2
1054970,3,-2,1,0,0,0,0
1054974,1,-2,-1,0,0,0,0
1052379,1,-1,0,0,0,0,0
1054325,3,-2,2,0,0,0,0
1054289,3,-3,-4,0,0,2,-1
1052417,2,-2,0,0,0,0,0
1052793,3,-4,-6,2,-1,0,0
1051809,3,-3,-4,2,-3,0,0
1053434,4,-5,24,0,0,0,0
1053431,4,-3,3,2,-3,0,0
1053530,3,-4,8,0,0,1,-1
1050884,3,-1,3,0,0,0,0
1053021,3,-2,2,3,-2,0,0
1053627,2,-2,0,2,-1,0,0
1053028,2,-2,0,0,0,0,0
1054809,3,-3,4,3,-3,0,0
1052315,3,-1,2,1,-1,0,0
1052316,2,-1,1,1,-1,0,0
1053204,1,-2,-9,1,-2,0,0
1053890,3,-4,-19,0,0,0,0
1053893,2,-2,0,1,-2,0,0
1052257,3,-4,3,3,-1,0,0
1055348,3,-4,3,0,0,0,0
1055342,2,-2,-2,2,-2,0,0
1055341,2,-2,-1,0,0,0,0
1053652,3,-3,7,3,-2,1,-1
1052716,2,-3,-2,0,0,0,0
1053792,1,-1,0,1,-1,0,0
1053975,2,-3,-1,0,0,0,0
1051052,1,-1,0,0,0,0,0
1055141,2,-2,-1,1,-1,0,0
1053097,2,-2,0,2,-2,0,0
1052028,1,-2,-1,0,0,0,0
1053159,3,-3,0,3,-3,0,0
1054066,2,-3,0,0,0,0,0
1054892,3,-3,1,1,-1,0,0
1054712,1,-2,-1,0,0,0,0
1054616,2,-2,0,0,0,0,0
1054108,2,-3,1,2,-3,0,0
1053805,2,-3,3,0,0,0,0
1051020,1,-1,0,1,-1,0,0
1052174,3,-3,2,0,0,1,-1
1051209,3,-3,0,1,-1,0,0
1055040,2,-3,-1,1,-1,0,0
1055374,2,-2,0,0,0,0,0
1051591,2,-2,-1,0,0,0,0
1053275,3,-3,-2,1,-3,0,0
1051597,1,-1,0,0,0,0,0
1051594,3,-2,0,0,0,0,0
1051595,3,-2,3,0,0,0,0
1051611,3,-2,1,3,-2,0,0
1052775,3,-3,-4,0,0,0,0
1054624,3,-4,-23,1,-2,1,-3
1054296,2,-3,-1,2,-3,0,0
1053927,2,-2,-2,0,0,0,0
1055186,2,-2,2,0,0,0,0
1051114,3,-4,-5,2,-4,0,0
1051115,1,-3,-4,0,0,0,0
1051118,2,-2,-2,0,0,0,0
1051148,3,-4,-12,2,-2,0,0
1052900,3,-3,1,0,0,0,0
1052454,2,-3,-5,2,-2,0,0
1055181,4,-4,32,4,-4,3,-1
1052519,3,-5,-6,3,-5,1,-1
1052518,1,-3,-3,1,-3,0,0
1053576,2,-1,1,1,-1,0,0
1052513,2,-1,1,2,-1,0,0
1054363,2,-2,1,1,-1,0,0
1054409,1,-2,-1,1,-1,0,0
1052514,2,-3,-2,0,0,0,0
1054568,2,-2,-1,0,0,0,0
1051689,2,-2,0,2,-1,0,0
1050845,2,-2,0,2,-2,0,0
1055180,1,-1,0,0,0,0,0
1053779,2,-2,-1,1,-2,0,0
1054563,2,-2,-1,0,0,0,0
1052999,1,-1,0,1,-1,0,0
1054840,3,-2,0,3,-2,2,-1
1050795,2,-3,-2,2,-2,0,0
1054732,3,-1,3,3,-1,0,0
1050791,1,-1,0,0,0,0,0
1052427,2,-1,1,0,0,0,0
1052422,2,-3,-3,0,0,0,0
1052358,2,-2,0,0,0,0,0
1051875,2,-2,2,2,-2,0,0
1052054,2,-3,-1,1,-3,0,0
1052052,2,-4,-2,2,-2,0,0
1054498,3,-3,-1,3,-3,0,0
1055260,1,-2,-1,0,0,0,0
1055261,3,-2,2,0,0,1,-1
1054492,3,-3,2,0,0,0,0
1054497,2,-3,-1,0,0,1,-1
1053839,2,-3,-7,0,0,0,0
1053114,3,-3,2,0,0,0,0
1052206,2,-3,-7,2,-2,2,-1
1053981,4,-4,-10,3,-4,0,0
1050704,2,-1,1,2,-1,0,0
1050702,1,-1,0,0,0,0,0
1050703,2,-2,-4,1,-2,0,0
1053053,3,-3,-18,3,-3,0,0
1052220,3,-2,3,0,0,0,0
1054144,2,-1,1,0,0,0,0
1054149,1,-2,-1,0,0,0,0
1054531,2,-2,0,0,0,0,0
1055310,2,-3,-6,0,0,0,0
1054383,3,-2,1,0,0,0,0
1054221,2,-1,1,0,0,0,0
1053237,1,-2,-1,1,-2,0,0
1053944,4,-4,-9,0,0,0,0
1051658,3,-3,-11,1,-1,0,0
1052734,3,-3,3,0,0,0,0
1051127,3,-1,3,3,-1,0,0
1051125,2,-1,1,0,0,0,0
1052888,3,-2,6,0,0,1,-1
1053605,1,-1,0,1,-1,0,0
1051087,2,-3,-1,0,0,2,-2
1054748,3,-2,0,0,0,0,0
1053932,1,-2,-1,0,0,0,0
1051017,3,-2,2,3,-2,0,0
1053937,2,-2,0,0,0,1,-1
1053934,3,-3,0,3,-3,2,-1
