bug_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree
1236364,1990.0,4.0,89.0,6.0,0.19,1.27,0.0,1.07,0.5,12.5
1050376,6062.8,4.2,180.0,5.2,0.32,4.37,314706.01,1.92,23.2,90.4
1256555,3236.0,2.0,198.0,5.0,0.14,8.9,342845.25,1.65,59.0,58.0
1205962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174046,588.5,1.5,25.5,2.0,0.54,11.82,33022.32,1.79,47.5,4.5
1168566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127198,2481.11,5.11,74.67,4.11,0.61,14.83,205411.46,1.87,91.33,54.67
1174043,120.0,2.0,7.0,1.0,0.29,7.14,546580.28,1.34,25.0,32.67
1056795,1159.0,3.0,62.0,4.0,0.12,2.04,9501.96,1.24,8.0,26.0
1284007,986.4,2.8,34.2,2.8,0.15,2.21,14783.91,1.65,4.2,33.0
1056796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147830,645.0,4.0,38.0,4.0,0.07,4.15,18815.33,1.84,12.0,22.0
1084598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147834,3163.72,4.5,96.39,5.72,0.31,5.42,137731.53,1.79,43.83,63.61
1147839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082299,3553.25,2.75,201.5,3.5,0.27,30.0,1243317.71,1.43,83.83,35.5
1138818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160027,221.0,2.0,15.0,3.0,0.3,1.41,152.65,1.83,1.0,8.0
1116056,160.8,2.4,10.0,1.6,0.05,1.58,3965.45,1.47,1.43,4.29
1194282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280105,3122.0,3.0,188.0,4.0,0.08,1.59,1183538.91,1.65,6.0,100.0
1280104,2471.67,3.0,74.33,2.33,0.21,1.44,1371.67,1.65,2.33,33.0
1280107,339.0,0.0,0.0,0.0,5.5,2.52,9.12,1.65,3.0,2.0
1280106,316.0,3.0,30.0,2.0,0.07,1.21,0.0,1.65,1.0,24.0
1051689,2414.0,3.0,70.5,3.5,0.17,1.51,186528.57,1.24,3.5,15.0
1238786,1881.63,1.88,129.0,2.63,0.21,6.11,199525.71,1.56,23.56,44.22
1288730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288736,2081.22,2.93,101.33,4.04,0.11,3.57,644061.81,1.47,25.94,39.0
1165611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230207,11164.0,9.0,179.0,7.5,0.24,6.83,720764.87,1.69,30.5,132.5
1289467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289468,1862.0,5.0,96.0,10.0,0.11,1.29,1158.39,1.65,3.0,48.0
1272640,1715.75,3.75,108.0,2.75,0.12,1.87,69677.73,0.93,5.67,8.92
1230209,957.0,2.0,66.0,2.0,0.28,1.64,22283.63,1.1,7.5,19.5
1057688,6204.0,7.0,178.0,6.0,0.24,3.06,297858.04,1.91,17.0,43.0
1057689,691.0,2.0,43.0,4.0,0.06,1.6,53723.37,1.96,2.0,25.0
1238430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057680,8702.5,8.5,178.0,6.0,0.14,2.96,37612.41,1.33,14.0,24.33
1238438,1293.25,2.5,45.25,3.75,0.45,27.62,4065549.77,1.69,97.0,56.0
1213150,3786.15,2.92,140.85,3.92,0.3,8.63,1640932.55,1.77,75.33,61.2
1191900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050083,250.0,5.5,7.5,2.5,0.61,1.61,12.65,1.96,2.0,8.0
1175794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109571,4396.41,3.71,133.06,4.76,0.3,18.02,635319.76,1.88,106.84,72.79
1291045,378.29,3.0,21.86,1.29,0.6,1.61,140304.67,0.83,6.66,9.62
1049501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125138,96.0,2.0,2.0,1.0,0.13,1.34,0.0,1.87,0.0,5.0
1083167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086530,4957.4,2.8,65.2,2.0,0.05,2.59,16016.88,1.91,11.4,38.4
1257265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257262,1170.0,1.0,96.0,1.0,0.46,22.26,105824.25,1.04,6.0,9.0
1086539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281275,1033.0,3.0,51.0,3.0,0.04,5.07,73694.23,1.65,28.0,24.0
1281276,1551.7,2.75,111.5,3.05,0.29,2.37,78409.22,1.42,15.37,29.37
1178018,1057.0,0.0,0.0,0.0,0.04,4.38,3927.54,1.79,24.5,0.5
1172076,2512.67,3.17,126.83,4.17,0.21,20.89,163949.37,1.59,73.71,44.29
1173305,571.5,6.0,7.0,3.0,0.67,1.39,19320.41,1.79,2.0,22.0
1173307,1030.33,2.67,43.33,4.0,0.28,2.6,9325.1,1.79,15.33,57.67
1173301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108455,970.0,5.0,33.0,5.0,0.17,3.93,25940.97,1.88,5.5,3.5
1262367,0.0,0.0,0.0,0.0,0.0,4.2,18.84,1.65,28.0,3.0
1239864,1392.49,2.92,60.59,3.35,0.14,5.61,336770.57,1.26,24.52,25.58
1189980,3362.0,8.0,84.0,4.0,0.1,1.39,28.48,1.77,2.0,44.0
1117098,2708.33,2.0,118.33,3.0,0.61,13.29,91414.78,1.33,55.2,26.0
1117099,4046.0,4.0,226.0,5.0,0.1,10.59,245522.23,1.88,50.0,60.0
1225603,1853.33,1.33,187.0,2.33,0.04,4.92,754564.17,1.74,5.67,28.0
1237963,404.0,2.0,28.0,3.0,0.1,1.25,0.0,1.69,0.0,24.0
1237962,439.0,3.0,16.0,4.0,0.1,2.33,2389134.11,1.69,8.0,30.0
1225605,2491.1,1.9,112.95,1.85,0.22,7.62,71202.13,1.74,28.61,41.7
1152964,1988.0,3.25,122.75,3.75,0.25,2.71,70462.27,1.56,13.6,39.2
1042672,289.33,3.67,9.67,2.67,0.16,2.24,8306.64,1.42,7.63,15.38
1128987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128989,734.2,6.4,18.0,4.0,0.44,1.48,52173.69,1.18,2.3,12.1
1185653,1600.63,3.63,62.13,3.5,0.32,7.31,22530.22,1.63,28.1,36.8
1117933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179657,874.5,2.0,30.0,2.0,0.94,22.23,19263.8,1.77,95.0,8.0
1147656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265860,193.0,5.0,5.0,3.0,0.13,1.44,358.13,1.65,3.0,10.0
1241078,6683.33,3.33,211.0,5.67,0.67,28.31,527972.52,1.66,193.0,84.33
1124268,891.5,6.0,26.5,5.5,0.18,1.88,49774.49,1.87,12.0,49.5
1257516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124261,729.08,4.42,30.17,3.67,0.13,1.69,24962.69,1.41,6.22,25.17
1234439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261012,8902.0,4.5,367.5,6.0,0.18,3.81,1304381.84,1.23,18.33,82.33
1261013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261011,28.5,1.0,0.5,0.5,1.01,1.35,0.0,1.64,1.0,6.0
1110476,428.83,2.67,20.5,2.5,0.16,1.4,4533.66,1.76,2.43,24.29
1149420,3788.17,2.0,145.67,3.17,0.13,1.95,194322.93,1.49,6.25,33.88
1110478,1797.0,2.5,59.0,2.0,0.17,26.55,7652167.09,1.19,86.0,35.5
1174829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140709,2588.0,7.0,68.0,4.0,0.1,1.35,3.57,1.84,1.0,42.0
1174821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223520,315.0,1.0,18.0,1.0,0.16,1.37,7.35,1.1,1.0,4.0
1223523,1814.0,1.0,153.0,3.0,0.56,9.28,372472.67,1.74,101.0,104.0
1223529,435.0,4.0,24.0,5.0,0.21,3.43,354009.13,1.74,11.0,10.5
1186299,1349.67,2.33,51.0,2.67,0.37,20.65,1262154.81,1.34,66.83,20.67
1247459,1235.0,3.0,73.0,4.0,0.16,1.32,164.99,1.64,3.0,15.0
1208464,1481.0,2.5,57.25,2.25,0.19,13.51,173539.7,1.51,53.8,33.8
1208465,1397.5,2.5,422.0,3.5,0.19,5.12,82328.23,1.33,33.67,22.67
1247452,1658.75,3.0,82.75,4.5,0.18,3.59,272007.85,1.05,18.13,22.88
1247450,1465.33,2.67,80.83,4.33,0.41,7.65,563360.13,1.11,33.09,29.18
1042797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274158,6139.2,3.0,143.4,3.2,0.26,8.49,635544.84,1.61,41.8,46.0
1274152,1295.0,5.0,51.0,5.0,0.13,2.74,98585.87,1.64,10.0,40.0
1245765,1557.07,2.45,74.26,2.91,0.32,4.35,443357.0,1.2,20.31,38.35
1177558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248861,528.45,2.66,22.62,2.55,0.2,3.84,116024.29,1.34,22.66,15.55
1181418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181411,399.0,0.0,0.0,0.0,0.0,4.99,0.0,0.47,0.5,0.5
1181413,7454.25,2.75,324.25,4.25,0.31,18.93,1975844.31,1.77,142.0,135.75
1045948,914.14,3.23,228.82,3.32,0.15,3.18,23299.01,1.79,11.12,15.5
1219572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045945,701.75,1.75,27.5,1.5,0.73,5.39,101626.77,1.92,15.5,16.75
1045940,2065.68,2.35,81.29,2.81,0.27,21.35,159087.84,1.54,54.23,29.35
1219574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296301,1338.0,0.0,0.0,0.0,0.09,1.29,678.7,1.61,1.5,15.5
1296309,767.0,8.0,6.0,1.0,0.58,1.25,265.11,1.61,1.5,19.0
1249920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237097,4414.0,1.0,386.0,2.0,0.64,25.35,2950861.12,1.61,115.0,129.0
1075444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278816,450.7,2.4,22.8,1.75,0.26,2.52,128051.77,1.6,11.58,22.04
1278818,3124.0,2.0,138.0,5.0,0.25,2.55,232138.84,1.65,18.0,84.0
1115638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260825,419.0,6.0,10.0,4.0,0.16,1.83,753532.86,1.65,3.0,31.0
1241128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060896,553.0,4.0,24.0,4.0,0.15,1.91,5948.86,1.92,5.0,29.0
1170021,3583.89,4.0,117.33,4.0,0.08,1.57,8318.83,1.79,4.1,38.5
1249923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141895,1847.5,1.5,13.5,1.0,0.07,3.54,26595.73,1.76,19.5,14.5
1195977,1998.33,0.33,6.33,0.0,0.23,14.21,310839.25,1.76,146.0,43.33
1257128,620.2,3.6,34.8,2.8,0.12,2.62,21015.96,1.45,1.5,13.33
1285407,905.4,3.2,33.0,3.9,0.29,1.41,9411.42,0.94,4.17,17.38
1126245,2336.0,3.0,176.0,6.0,0.07,3.08,687807.55,1.87,23.0,75.0
1257124,71.0,1.0,7.0,1.0,0.11,1.35,0.15,1.65,2.0,9.0
1126248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257121,2460.76,4.54,73.13,4.61,0.33,7.36,422621.42,1.57,23.34,50.99
1041914,288.91,2.74,11.48,0.83,0.18,1.62,0.0,1.18,0.29,0.75
1185886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041919,493.0,2.0,32.0,3.0,0.07,1.6,52637.99,1.96,4.0,32.5
1103646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266154,3638.0,3.0,151.0,4.0,0.36,15.07,906531.66,1.65,61.0,64.0
1246477,741.5,2.0,76.5,2.0,0.07,1.41,12340.34,1.66,3.0,28.67
1068988,1739.13,2.7,77.65,3.0,0.26,17.45,194163.47,1.39,54.74,30.74
1129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068981,2992.0,3.0,179.0,6.0,0.11,5.42,271694.58,1.92,45.0,54.0
1276570,800.5,2.43,30.79,2.36,0.32,3.05,477269.24,1.64,18.36,34.27
1276573,160.5,1.0,19.0,0.0,0.34,1.16,0.0,1.64,0.0,1.33
1276572,245.0,1.0,14.0,1.0,0.25,1.65,599900.25,1.64,7.0,35.0
1276579,2887.71,2.71,134.86,2.57,0.31,11.24,1486706.76,1.49,97.63,62.75
1203297,2864.45,4.64,96.82,3.45,0.21,5.55,150742.81,1.31,14.53,26.76
1253891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172537,547.0,4.0,15.0,3.0,0.25,1.44,62.56,1.79,3.0,21.0
1172538,2014.0,4.0,81.0,5.0,0.26,13.56,151477.38,1.79,69.0,80.0
1264671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132715,757.0,1.0,68.0,2.0,0.4,6.9,9012.59,1.87,40.0,7.0
1077151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137944,1734.28,1.92,121.6,2.84,0.35,3.9,138024.82,1.26,9.02,34.59
1132713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077159,474.0,2.5,25.5,3.5,0.14,1.49,59177.97,1.05,1.0,11.0
1182278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182277,2103.0,1.0,188.0,3.0,0.45,235.1,693251.02,1.77,1132.0,14.0
1293211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293210,1119.13,3.5,45.5,3.0,0.38,18.61,1379150.39,1.42,91.0,27.75
1184822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184821,486.0,7.0,24.0,3.0,0.02,1.37,0.0,1.77,1.0,17.0
1184826,368.0,2.0,13.0,2.0,0.2,1.61,188.87,1.77,4.0,9.0
1184825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275001,228.0,1.0,34.0,1.0,0.16,2.41,457.13,1.65,7.0,18.0
1158089,466.2,4.9,19.5,3.0,0.2,4.88,373440.99,1.83,17.5,29.17
1090518,610.0,4.0,25.0,5.0,0.13,2.7,1658.81,1.88,14.0,23.0
1235427,877.0,5.0,39.0,3.0,0.03,1.27,880.46,1.66,1.0,17.0
1283803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265072,2361.78,3.11,90.78,3.89,0.3,16.27,3424678.63,1.65,156.0,72.56
1286830,796.0,3.0,41.0,4.0,0.04,1.92,16030.85,1.04,7.5,14.0
1265076,135.0,3.0,10.0,2.0,0.11,1.3,365.13,1.65,2.0,14.0
1154188,944.0,7.0,20.0,6.0,0.19,1.62,82169.82,1.83,10.0,57.0
1156974,2229.5,3.0,81.0,3.5,0.1,1.78,48931.09,1.77,9.0,37.5
1259892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290469,936.5,2.0,58.0,2.0,0.21,3.61,12511.99,1.24,8.67,19.0
1259898,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.44,0.0,0.0
1154183,1333.89,3.44,44.67,2.93,0.28,5.78,841997.29,1.29,32.71,25.12
1154182,589.5,1.5,36.0,2.0,0.13,9.14,976271.48,1.83,3.0,22.5
1154184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254860,112.0,2.0,9.0,3.0,0.12,1.45,4154.87,1.65,4.0,13.0
1128798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128794,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
1176099,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.04,0.5,11.75
1176097,131.67,0.0,0.0,0.0,2.7,7.49,2530.79,1.79,4.67,2.0
1167358,147.5,1.0,12.5,0.5,0.52,3.34,8703.03,1.79,7.0,12.5
1212904,728.73,2.27,35.64,2.45,0.21,1.38,8247.9,1.77,3.07,30.33
1176094,1250.0,4.5,22.5,2.0,0.1,11.59,86960.77,1.79,40.0,20.67
1097987,2278.1,4.37,104.53,3.73,0.14,22.03,1550900.49,1.36,93.44,37.6
1145988,374.0,3.0,21.0,3.33,0.87,6.24,18240.67,1.83,43.33,20.0
1108034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108035,1582.6,2.2,52.6,2.0,0.16,2.56,105202.19,1.88,8.6,48.6
1145981,588.0,2.0,38.5,2.5,0.08,1.84,64852.04,1.39,8.0,18.33
1292164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257616,921.0,1.5,62.0,2.0,0.21,1.82,1150706.7,1.65,4.0,43.5
1103915,335.25,2.25,13.75,2.75,0.37,2.08,22619.26,1.91,5.5,22.0
1136707,293.75,2.25,14.0,2.0,0.38,1.29,0.35,1.65,1.0,17.8
1129837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269184,10371.0,5.0,275.0,9.0,0.23,22.28,829308.64,1.64,209.0,130.0
1269187,1772.0,8.0,39.0,6.0,0.13,14.53,1878479.67,1.64,73.5,52.0
1114748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261752,1632.27,3.64,64.0,3.82,0.17,5.95,371268.11,1.38,20.16,42.74
1144580,493.0,2.0,4.0,1.0,0.52,1.55,359.03,1.84,1.5,8.5
1261754,4353.12,3.98,155.63,4.3,0.28,10.64,478165.79,1.5,57.65,52.78
1266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263094,73.0,1.0,4.0,0.0,0.21,1.23,0.0,1.65,1.0,28.0
1276359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119394,532.0,4.0,16.0,3.0,0.14,1.24,3.42,1.65,2.0,26.0
1268587,2326.5,3.5,81.5,3.5,0.14,1.57,63685.14,1.61,9.0,36.5
1100243,901.0,5.0,38.0,4.0,0.08,1.4,354.89,1.2,2.0,25.0
1146988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146987,431.0,3.0,16.0,3.0,0.21,1.39,37.95,1.84,2.0,26.0
1248408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144638,544.0,4.0,26.0,3.0,0.12,12.7,974518.86,1.84,91.0,48.5
1248405,3690.0,5.0,129.0,6.0,0.21,5.49,19401.36,1.05,25.0,29.0
1064918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144630,6416.27,4.18,183.82,3.91,0.81,6.21,201945.83,1.5,22.81,52.25
1144631,577.33,1.67,30.0,2.33,0.22,1.36,2419.94,1.77,0.67,30.33
1210884,1207.0,4.0,60.67,2.67,0.12,10.51,96102.5,1.77,31.67,36.0
1044243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098266,6271.33,3.0,258.67,5.33,0.36,27.91,1809165.18,1.91,147.0,107.0
1255099,890.0,1.0,65.0,2.0,0.2,1.41,19599.44,1.65,7.0,70.0
1147588,1742.4,2.4,138.4,3.2,0.17,26.9,268314.46,1.61,119.0,35.5
1074418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106083,7243.0,6.0,152.0,9.0,0.33,5.98,75392.79,1.91,30.0,71.0
1103269,2396.71,2.14,148.86,3.0,0.28,37.72,1516138.36,1.33,157.67,30.2
1106081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106087,1530.0,3.33,53.33,3.0,0.25,1.33,0.0,1.83,0.0,36.33
1103260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146674,2735.33,4.33,70.0,3.67,0.51,4.08,214154.71,1.84,31.4,65.4
1289262,2333.0,2.0,195.0,3.0,0.1,1.32,8110.5,1.65,2.0,36.0
1146676,2744.75,2.25,136.5,3.5,0.23,11.01,720409.97,1.84,42.75,49.25
1146677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102791,446.5,3.0,17.0,3.0,0.28,2.41,7352.39,1.91,6.0,28.5
1143004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207958,751.0,4.0,24.0,3.0,0.25,1.31,14579.29,1.07,1.0,9.5
1295309,734.0,2.0,58.0,4.0,0.08,1.35,4259.61,1.61,4.0,24.0
1058944,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.51,0.0,0.0
1119537,2403.43,3.0,110.0,3.14,0.31,14.22,391839.89,1.29,40.7,34.3
1250579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079850,865.0,5.0,32.0,4.0,0.09,1.95,68.86,1.92,5.0,7.0
1152721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267699,1090.6,2.32,62.28,1.56,0.36,19.42,563019.57,1.31,75.58,22.33
1250577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250572,1785.0,2.5,84.75,3.38,0.16,9.73,317736.87,1.66,67.88,43.63
1258388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135977,1628.0,2.0,82.0,3.0,0.18,1.79,260971.46,1.16,6.0,25.0
1258383,429.0,3.0,19.0,2.0,0.04,2.8,39815.87,1.65,16.0,14.0
1069584,1411.0,2.0,64.0,3.0,0.08,2.57,271076.48,1.92,9.0,30.0
1057330,596.0,0.67,5.0,0.0,0.23,4.19,5111.83,1.6,7.5,2.75
1057331,4894.33,4.33,185.0,5.83,0.24,16.69,1597229.26,1.71,73.0,64.29
1157237,2545.0,2.0,97.0,3.0,0.05,2.79,59723.51,1.83,6.0,50.0
1057339,13844.0,5.0,579.0,6.0,0.15,4.83,1629251.26,1.24,31.5,90.5
1276533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168158,2167.0,2.5,147.5,3.5,0.16,8.24,66521.98,1.79,58.0,41.0
1168154,1653.0,1.0,164.0,2.0,0.27,8.24,66521.98,1.79,58.0,41.0
